Customer_ID,Customer_Active,Group_ID,Date_Added,Customer_Name,Sales_Person,GSTIN,Customer_Address,Customer_City,Customer_State,Customer_Phone,Customer_Email,lrmailid,Customer_Contract_Type,Customer_Credit_Days,Createdby
SH0000141,Active,ARMSTRONG,7/20/2022 7:45:47 PM,M.J. TRADERS,CORPORATE,32AAOFM0785C1ZF,"MS MAS TECHNOLOGY BRANCH
604847-A JR COMBINE BLDG OPP NSS COLLEGE
TALI OUTHIYAPALAM CALICUT,KERALA-673004",CALICUT,Kerala,,accounts@mastechnologies.in,pramod.chilka@knauf.com;anil.pokale@knauf.com;shashikant.patil@knauf.com;cwhouseindia@knauf.com,TBB,30,Migration
SH0000249,Active,ARMSTRONG,7/20/2022 7:45:47 PM,WOOD STOCK UTTAR PRADESH,CORPORATE,09AANPP1150D1ZU,"G 2349 GROUND AND 1ST FLOOR KANPUR ROAD TRANSPORT NAGAR,UTTAR PRADESH-226012",LUCKNOW,Uttar Pradesh,,woodstock.dinesh@gmail.com,pramod.chilka@knauf.com;anil.pokale@knauf.com;shashikant.patil@knauf.com;cwhouseindia@knauf.com,TOPAY,15,Migration
SH0000251,Active,ARMSTRONG,7/20/2022 7:45:47 PM,ADORA CARPET SPLENDOR PVT LTD.,CORPORATE,29AACCA7343K1ZF,ABB INDIA LIMITED PLOT NO 4A 2ND STATE PEENYA INDUSTRIAL AREA PHASE IV,BANGLORE,Karnataka,,,pramod.chilka@knauf.com;anil.pokale@knauf.com;shashikant.patil@knauf.com;cwhouseindia@knauf.com,TOPAY,30,Migration
SH0000252,Active,ARMSTRONG,7/20/2022 7:45:47 PM,ADORA CARPET SPLENDOR PVT LTD.,CORPORATE,29AACCA7343K1ZF,ABB INDIA LIMITED PLOT NO 4A 2ND STATE PEENYA INDUSTRIAL AREA PHASE IV,Banglore,Karnataka,,,pramod.chilka@knauf.com;anil.pokale@knauf.com;shashikant.patil@knauf.com;cwhouseindia@knauf.com,TOPAY,30,Migration
SH0000254,Active,CAPS,12/15/2021 1:18:40 PM,CAPS CONTAINERS INDUSTRIES,CORPORATE,27AAAFC3024G1Z0,"C-18, C-24, SHREYAS INDUSTRIAL ESTATE, GOREGAON EAST, MUMBAI - 400 063, TAN MUMC01552F",goregaon,Maharashtra,,caps@capsandcontainers.com,caps@capsandcontainers.com,TBB,30,Migration
SH0000396,Active,ARMSTRONG,04-12-2023 13:29,ALMOND WALL AND CEILINGS,CORPORATE,32AAVFA3580A1ZP,"35772B, NORTH JANATHA ROAD, PALARIVATTOM, Ernakulam, Kerala, 682025",ERNAKULAM,Kerala,80895 40669,Carmelgyprofiles@gmail.com,Carmelgyprofiles@gmail.com,TBB,30,Migration
SH0000397,Active,ARMSTRONG,4/14/2023 11:35:26 AM,FANTASY INTERIORS,CORPORATE,08AABFF0055D1Z1,"71,, 3RD FLOOR, SHREE GOPAL NAGAR, GOPALPURA BYEPASS, JAIPUR, Jaipur, Rajasthan, 302018",JAIPUR,Rajasthan,,info@dlslogistics.in,"info@dlslogistics.in,Pramod.Chilka@knauf.com ,Anil.Pokale@knauf.com",TBB,30,Migration
SH0000398,Active,ARMSTRONG,05-01-2023 12:27,PREMIER BUILDING PRODUCTS,CORPORATE,29ABBFP9566A1Z1,"NO.128, KATTIGENAHALLI RAMANNA COMPLEX, N NAGENAHALLI MAIN ROAD, Bengaluru, Bengaluru Urban, Karnataka, 560077",Bengaluru,Karnataka,94483 89477,premierbuildingpro@gmail.com,"premierbuildingpro@gmail.com,info@dlslogistics.in",TBB,30,Migration
SH0000399,Active,GAUSAMPANNA LIFECARE PRIVATE LIMITED,06-12-2023 14:17,GAUSAMPANNA LIFECARE PRIVATE LIMITED,CORPORATE,27AAJCG0927G1ZN,"AAKRUTI AANGAN BUILDING C103, AAKRUTI ARCADE, ANAND NAGAR , G B ROAD, THANE, Thane, Maharashtra, 400615",Thane,Maharashtra,9833876667,info@gausampanna.com,"info@dlslogistics.in,INFO@GAUSAMPANNA.COM",TBB,30,Migration
SH0000400,Active,ARMSTRONG,6/23/2023 12:55:55 PM,NOVELTY WAREHOUSE,CORPORATE,19AAFFN9210L1ZY,"GROUND FLOOR, H3792142, KRISHNA KUNJ, GURU NANAK SARANI 2, PUNJABI PARA, SILIGURI, Darjeeling, West Bengal, 734001",SILIGURI,WEST BENGAL,,info@dlslogistics.in,,TBB,30,Migration
SH0000401,Active,ARMSTRONG,07-01-2023 14:52,BHARAT GYPSUM AND PLYWOOD,CORPORATE,33ALQPP9335G2ZN,"10271, Astabhujam Road, choolai, Chennai, Tamil Nadu, 600112",CHENNAI,TAMIL NADU,09284023966,info@dlslogistics.in,,TBB,30,Migration
SH0000402,Active,INDO HITECH,7/21/2023 6:00:06 PM,INDO HITECH APPLIANCES LIMITED,CORPORATE,07AAECI6014M1ZH,"A-13, MANGOLPURI INDUSTRIAL AREA, PHASE-II DELHI, New Delhi, North West Delhi, Delhi, 110034",DELHI,DELHI,7893494977,warehouse@indoappliances.com,warehouse@indoappliances.com,TBB,30,Migration
SH0000403,Active,CREATIVE PRINT AND PACK,7/22/2023 5:24:50 PM,CREATIVE PRINT AND PACK,CORPORATE,36AOGPP6441J1ZM,"PLOT NO 106 AND 107 SY NO 315 BLOCK-7, SUBHAS NAGAR, JEEDIMETLA, HYDERABAD, Medchal Malkajgiri, Telangana, 500055",MEDCHAL,Telangana,78934 94977, accounts@creativeprintandpack.com, accounts@creativeprintandpack.com,TBB,30,Migration
SH0000404,Active,ARMSTRONG,7/29/2023 6:07:58 PM,STAR POP CENTER,CORPORATE,23BEYPA3235A2ZY,"0, NEAR PHOOLMATI MANDIR, SAMAN, Rewa, Madhya Pradesh, 486001",REWA,MADHYA PRADESH,91792 84661,gulsherstarpopcenter@gmail.com,gulsherstarpopcenter@gmail.com,TBB,30,Migration
SH0000407,Active,ASHIRWAD,1/19/2024 1:41:16 PM,GURUDATTA ENTERPRISES,Hemant,27ASZPK2861Q1ZL,"KHEDEKAR MALA, TAL-HAVELI, WARD NO.6,H NO.546, SOLAPUR ROAD, URULIKANCHAN, Pune, Maharashtra, 412202",PUNE,MAHARASHTRA,09284023966,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000408,Active,ASHIRWAD,1/19/2024 1:41:06 PM,VIJAY AIR PRODUCTS PRIVATE LIMITED,Hemant,27AAHCV7512J1Z0,"B-622, VIJAY AIR PRODUCTS PVT LTD, MIDC Main Road, MAHDA, Tembhurni MIDC, Solapur, Maharashtra, 413211",SOLAPUR,MAHARASHTRA,,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000409,Active,HJ-AXLE,1/19/2024 1:40:57 PM,BLACK DIAMOND TRACK PARTSPVT LTD,Hemant,22AAACB7019F1Z8,"Plot No 20, Sector- C, Industrial Area Sirgitti, Sirgitti, Bilaspur, Bilaspur, Chhattisgarh, 495001",Bilaspur,Chattisgarh,0,info@dlslogistics.in,,TBB,30,Migration
SH0000315,Active,ARMSTRONG,7/20/2022 7:45:47 PM,COLOR AND SHADES,CORPORATE,06AFPPJ6014D1ZP,"3554, TIMBER MARKET, TIMBER MARKET, AMBALA
CANTT, Ambala, Haryana, 133001",AMBALA,Haryana,09215834176,jainashish333@gmail.com,pramod.chilka@knauf.com;anil.pokale@knauf.com;shashikant.patil@knauf.com;cwhouseindia@knauf.com,TOPAY,30,Migration
SH0000317,Active,ARMSTRONG,7/20/2022 7:45:47 PM,ALMINO TECH,CORPORATE,06ABSPK5041N1Z7,"PLOT NO 162, INDUSTRIAL AREA, PHASE 1, PANCHKULA, Panchkula, Haryana, 134109",PANCHKULA,Haryana,,,pramod.chilka@knauf.com;anil.pokale@knauf.com;shashikant.patil@knauf.com;cwhouseindia@knauf.com,TBB,30,Migration
SH0000318,Active,ARMSTRONG,7/20/2022 7:45:47 PM,VIVA BELA,CORPORATE,29ARDPS9264J1Z0,"CTS NO 4482B111, SHRUTI PARK, KANABARGI ROAD, BELGAUM, Belagavi (Belgaum), Karnataka, 590015",Belgaum,Karnataka,,vivabelas@gmail.com,pramod.chilka@knauf.com;anil.pokale@knauf.com;shashikant.patil@knauf.com;cwhouseindia@knauf.com,TBB,30,Migration
SH0000319,Active,ARMSTRONG,7/20/2022 7:45:47 PM,RAJMOHAN FURNISHERS,CORPORATE,07AAGFR4546J1ZX,"12, GALI NO-2, JANKI DASS COLONY, SAMALKA, South West Delhi, Delhi, 110037",Delhi,Delhi,,,pramod.chilka@knauf.com;anil.pokale@knauf.com;shashikant.patil@knauf.com;cwhouseindia@knauf.com,TBB,30,Migration
SH0000322,Active,ARMSTRONG,7/20/2022 7:45:47 PM,DESIGN INFRA,CORPORATE,37BHRPG9378L1ZA,"15-134, BANDAGAR, MYLAVARAM KRISHNA, MYLAVARAM KRISHNA, YSR District, Kadapa (Cuddapah), Andhra Pradesh, 521230",Kadapa,Andhra Pradesh,,Yash6111@gmail.com,pramod.chilka@knauf.com;anil.pokale@knauf.com;shashikant.patil@knauf.com;cwhouseindia@knauf.com,TOPAY,30,Migration
SH0000323,Active,ARMSTRONG,7/20/2022 7:45:47 PM,N.GEE ASSOCIATES,CORPORATE,09AGYPG7754M1ZB,"111421, ASHOK NAGAR, KANPUR, Kanpur Nagar, Uttar Pradesh, 208012",Kanpur,Uttar Pradesh,,,pramod.chilka@knauf.com;anil.pokale@knauf.com;shashikant.patil@knauf.com;cwhouseindia@knauf.com,TOPAY,30,Migration
SH0000337,Active,PRANAV,6/22/2024 12:20:53 PM,Prasham Construction and Engineering Pvt Ltd,CORPORATE,27AAJCP7415Q1ZO,"Office no. 915, 9th floor, Lodha Supremus , Kolshet Road, Near Air Force Station, Thane�West�-�400607",THANE,MAHARASHTRA,8291046977,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000338,Active,GALAXY,02-08-2022 16:11,GALAXY ENTERPRISES,CORPORATE,27AAAPN3959R1ZX,"I-4, Gala no 1-2, Shree Arihant Complex
Khaler, Bhiwandi- 421302, Maharashtra, India
Bhiwandi,MAHARASHTRA-421302",BHIWANDI,MAHARASHTRA,7066323262,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000339,Active,NIDHI,02-08-2022 16:12,NIDHI ENTERPRISES,CORPORATE,27ACAPN5364Q1Z0,"I-4, Gala no 1-2, Shree Arihant Complex
Khaler, Bhiwandi- 421302, Maharashtra, India
Bhiwandi,MAHARASHTRA-421302",BHIWANDI,MAHARASHTRA,9867274061,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000341,Active,ARMSTRONG,7/20/2022 7:45:47 PM,CEILING IMPEX,CORPORATE,19AAYPG1040Q1Z3,"36DM1, Topsia Road East, LP-14152, Kolkata, Kolkata, West Bengal, 700039",KOLKATA,WEST BENGAL,9513301456,accounts.kol@ciplgroup.com,pramod.chilka@knauf.com;anil.pokale@knauf.com;shashikant.patil@knauf.com;cwhouseindia@knauf.com,TBB,30,Migration
SH0000342,Active,TREENITY,2/25/2022 12:17:59 PM,TREENITY BUSINESS SOLUTIONS,CORPORATE,27AAMFT3595M1ZA,"TREENITY BUSINESS SOLUTIONS
C-801 AJMERA PRISTINE BLDG NO
Mumbai Suburban,400092",BORIVILI,MAHARASHTRA,9867240136,bk@treenity.in,bk@treenity.in,TBB,30,Migration
SH0000343,Active,CLASSIC,3/14/2022 4:53:48 PM,CLASSIC STRIPES PRIVATE LIMITED(MH),CORPORATE,27AAFCR5312Q2ZX,"ASTARC HOUSE, ASTARC HOUSE, 7679, MAKWANA LANE,TAKPADA,OFF. ANDHERI KURLA ROAD, ANDHERI EAST, Mumbai Suburban, Maharashtra, 400059",VASAI,MAHARASHTRA,,vaibhav.halde@classicstripes.com,vaibhav.halde@classicstripes.com,TBB,30,Migration
SH0000466,Active,Signature Foodworks,8/30/2024 5:50:55 PM,Signature Foodworks,YOGESH,22DJPPA4495E1Z9,"1, 1, Near Balaji Blad Bank, Mowa, Prakash Furnitures, Avnivihar Colony Dubey Colony, Raipur, Raipur, Chhattisgarh, 492014",RAIPUR,CHATTISGARH,8602828002,info@signatuefoodworks.com,info@signatuefoodworks.com,TBB,30,Sanketh
SH0000467,Active,CLASSIC,09-12-2024 13:25,NAXNOVA TECHNOLOGIES PRIVATE LIMITED,CORPORATE,05AAFCR5312Q1Z4,"SECTOR-10, PLOT NO. 3 P3, CLASSIC STRIPES PRIVATE LIMITED, SECTOR-10, IIE, SIDCUL,, Haridwar, Uttarakhand, 249403",HARDWAR,UTTARAKHAND,8806099769,ashish.patel@astarc.com;bharat.shukla@naxnova.com,ashish.patel@astarc.com;bharat.shukla@naxnova.com,TBB,30,Manoj
SH0000468,Active,RVS,9/13/2024 12:25:24 PM,R.V.S INDUSTRIES,SUKBIR,08AXRPS5265K1ZJ,"PLOT NO. H331119, RIICO INDUSTRIAL AREA, RIICO Industrial Area, Bhiwadi, Alwar, Rajasthan, 301019",Bhiwadi,Rajasthan,93116 89422,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Sanketh
SH0000469,Active,ARMSTRONG,9/20/2024 1:23:47 PM,SHUBH SALES PRODUCTS PRIVATE LIMITED,Manoj,06AAGCE2141K1ZT,"KILA NO 9,11,10 AND 12TH, RECTANGLE NO 34, SARAI KHAWJA, GURUKUL IND. AREA, FARIDABAD, Faridabad, Haryana, 121003",FARIDABAD,Haryana,98115 90771,Hemant@shubhsale.com,Hemant@shubhsale.com,TBB,30,Sanketh
SH0000470,Active,STANDARD HYDRAULICS INDIA,9/24/2024 1:10:10 PM,STANDARD HYDRAULICS INDIA,yogesh,08ABLPS3188H1Z3,"PHASE-1-IV, B-318A, RIICO INDUSTRIAL AREA, GHATAL, BHIWADI, Alwar, Rajasthan, 301019",ALWAR,RAJASTHAN,93116 89422,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Sanketh
SH0000472,Active,OXYZEN ENTERPRISES,9/28/2024 2:05:49 PM,OXYZEN ENTERPRISES,Suhas,27DJWPD5204H1Z2,"A 301, MRUNANG BUILDING, Vasant Nagari, Gokhiware, Vasai Virar, Palghar, Maharashtra, 401208",PALGHAR,Maharashtra,75075 24949,vidyasinha82@yahoo.com,vidyasinha82@yahoo.com,TBB,30,Sanketh
SH0000473,Active,RIYA SALES,10-01-2024 13:28,RIYA SALES,YOGESH,10AAFFR7169E1ZD,"KRISHNA MARKET, EXHIBITION ROAD, EXHIBITION ROAD, Patna, Bihar, 800001",PATNA,Bihar, 97984 68106,MANTRYPK@GMAIL.COM,MANTRYPK@GMAIL.COM,TBB,30,Sanketh
SH0000474,Active,SCIENTIFIC AGENCIES,10/14/2024 1:53:44 PM,SCIENTIFIC AGENCIES PVT. LTD.,Manoj,06AAFCS4264A1ZP,"20-21 J, Sector-5, Fruit Garden, N.I.T FARIDABADB, Faridabad, Haryana, 121001",Faridabad,Haryana,09284023966,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Sanketh
SH0000475,Active,PATHAK INDUSTRIES,10/15/2024 1:19:32 PM,PATHAK INDUSTRIES KOL,SUKBHIR,19AAXFP3810A1Z7,"116, G. T. ROAD NORTH, SALKIA, Howrah, West Bengal, 711106",Howrah,WEST BENGAL,93116 89422,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Sanketh
SH0000476,Active,DELHI,10/18/2024 7:12:40 PM,SWIFT INTERNATIONAL,SUKBHIR,23AJOPB2002N1ZK,"112 B, PRESTIGE TOWER, INDIRA COMPLEX, NAVLAKHA, INDORE, Indore, Madhya Pradesh, 452001",INDORE,MADHYA PRADESH,,info@dlslogistics.in,info@dlslogistics.in,TOPAY,30,Manoj
SH0000477,Active,DELHI,10/18/2024 7:34:26 PM,UMANG (A UNIT OF VIDHI NIWAS PVT.LTD.),SUKHBIR,19AADCV2352A1ZO,"SHOP NO 3, H153481971N, GOLDEN PLAZA COMPLEX, BURDWAN ROAD,, SILIGURI, Darjeeling, West Bengal, 734001",SILIGURI,WEST BENGAL,,info@dlslogistics.in,info@dlslogistics.in,TOPAY,30,Manoj
SH0000478,Active,RVS,10/25/2024 2:17:13 PM,SWIFT INTERNATIONAL,SUKBHIR,23AJOPB2002N1ZK,"112 B, PRESTIGE TOWER, INDIRA COMPLEX, NAVLAKHA, INDORE, Indore, Madhya Pradesh, 452001",INDORE,Madhya Pradesh,93116 89422,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Sanketh
SH0000479,Active,ARMSTRONG,10/30/2024 1:12:06 PM,PREMIER METALS AND ENGINEERING CORPORATION HYDERABAD,Manoj,36ABGFP1695M1ZM,"12-7-2047NR, Goods shed road Moosapet, Hyderabad, Medchal Malkajgiri, Telangana, 500018",Medchal,TELANGANA,94483 89477,PMECB Raghu Reddy <pmecb1@gmail.com>,PMECB Raghu Reddy <pmecb1@gmail.com>,TBB,30,Sanketh
SH0000410,Active,HJ-AXLE,1/19/2024 1:40:53 PM,SIDDHANATH ENTERPRISES,Hemant,27AOTPC4423L1ZN,"FLAT NO 102, MAULI PARK, B.M. NAGAR, H NO 0174, DIGHA, NAVI MUMBAI, Thane, Maharashtra, 400708",navi mumbai,MAHARASHTRA,,"prem.kumar@hj-axle.in,accounts@hj-axle.in","accounts@hj-axle.in,  prem.kumar@hj-axle.in",TBB,30,Migration
SH0000411,Active,ASHIRWAD,1/19/2024 1:40:48 PM,ASHIRWAD INDUSTRIAL GASES LLP,Hemant,24ABOFA5129P1ZZ,"SHOP NO.G-12, SUN ARCADE VESU, VIP ROAD, VESU, Surat, Gujarat, 395007",SURAT,GUJARAT,,Ashirwadequipmentspvtltd@gmail.com,Ashirwadequipmentspvtltd@gmail.com,TBB,30,Migration
SH0000412,Active,ASHIRWAD,1/19/2024 1:40:46 PM,TARASINGH ENTERPRISES,Hemant,27CDSPS5234F1Z3,"LIG COLONY, FLAT NO 12, BUILDING NO 9b SEC NO 25, NEAR HANUMAN NAGAR SHINDHUNAGAR, NIGADI, Pune, Maharashtra, 411044",PUNE,MAHARASHTRA,,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000413,Active,ASHIRWAD,1/19/2024 1:40:44 PM,TRIPTI GASES PVT. LTD.,Hemant,27AABCT0071G1ZN,"Gat no.31204, Nanekarwadi, Chakan Opp. Veena Industries Ltd. Khed , Pune- 410501",MAHPE,MAHARASHTRA,,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000414,Active,ASHIRWAD,1/19/2024 1:40:41 PM,SRI JOTHI GAS COMPANY,Hemant,33ANRPJ6836H1ZN,"No.2281-A, MADUKKARAI - CHETTIPALAYAM ROAD, BODIPALAYAM POST, Coimbatore, Tamil Nadu, 641105",COIMBATORE,TAMIL NADU,,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000415,Active,ASHIRWAD,1/19/2024 1:40:09 PM,SPEED TRADING ENTERPRISES,Hemant,27ABSFS2274D1ZW,"1, SURVERY NO 84, SOPARA PATHA, Pelhar, Vasai Virar, Palghar, Maharashtra, 401208",VASAI,MAHARASHTRA,,Ashirwadequipmentspvtltd@gmail.com,Ashirwadequipmentspvtltd@gmail.com,TBB,30,Migration
SH0000416,Active,HJ-AXLE,1/19/2024 1:39:43 PM,KING TRADERS,Hemant,33AIHPB7531L1ZC,"1399-2, SALEM BYE PASS ROAD,
MUDALAIPATTY, NAMAKKAL",NAMAKKAL,TAMIL NADU,,ajaym@amlf.net,,TOPAY,30,Migration
SH0000417,Active,HJ-AXLE,1/19/2024 1:39:37 PM,KAVERI TRADERS,Hemant,33BQAPS4839J1ZK,"1211A, Salem Main Road
Poonagar, Mudalaipatti,
Namakkal Tamil Nadu",NAMAKKAL,TAMIL NADU,,info@dlslogistics.in,,TOPAY,30,Migration
SH0000418,Active,ASHIRWAD,09-05-2023 17:40,UNIVERSAL AIR PRODUCTS PRIVATE LIMITED,CORPORATE,29AAACU6978L1ZG,"PLOT 22A, UNIVERSAL AIR PRODUCTS PVT LTD, 3RD CROSS, 3RD STAGE, PEENYA INDUSTRIAL AREA,BENGALURU-560058, Bengaluru Urban, Karnataka, 560058",BANGALORE,KARNATAKA,,Iinfo@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000419,Active,ASHIRWAD,09-07-2023 14:15,LAKSHYA FORRUM FOR COMPETITIONS PRIVATE LIMITED,CORPORATE,27AACCL3777A1ZN,"2ND FLOOR, 220, FLYING COLOURS, PANDIT DINDAYAL UPADHYAY MARG, LBS CROSS ROAD, MULUND WEST, Mumbai, Maharashtra, 400080",MULUND,MAHARASHTRA,,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000420,Active,ASHIRWAD,09-07-2023 15:08,THIRUMALAI ATMOSPHERIC PRODUCTS,CORPORATE,33AKLPR0593G1ZZ,"58 58
bharathiyar salai vanagaram ambattur roa bharathiyar salai vanagaram ambattur roa
keezhayanambakkam, Tamil Nadu, 600095",keezhayanambakkam,TAMIL NADU,,info@dlslogistics.in,,TBB,30,Migration
SH0000421,Active,ASHIRWAD,09-07-2023 15:41,IMMENSE INDUSTRIES INDIA,CORPORATE,27AAGFI8957G1ZW,"GUT NO 549, BEHIND INDIAN OIL PETROL PUMP, NASHIK - MUMBAI HIGHWAY, NEAR CAPITAL FIBRE INDUSTRIES, GUT NO 549 , GONDE DUMALA, Gondedumala, Nashik, Maharashtra, 422403",NASHIK,MAHARASHTRA,,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000422,Active,ASHIRWAD,09-11-2023 12:53,AIR WATER INDIA PRIVATE LIMITED,CORPORATE,33AAMCA9919K1Z6,"Plot No G 21, Sipcot Industrial Park, Irrungattukottai, Sriperumbudur, Kancheepuram, Tamil Nadu, 602105",KANCHEEPURAM,TAMIL NADU,,info@dlslogistics.in,,TBB,30,Migration
SH0000423,Active,ASHIRWAD,9/13/2023 12:24:31 PM,AARNA ENTERPRISES,CORPORATE,36ATTPG1252G1ZO,"5th Floor, Flat No B 5 H No 8-2-293-82-B-55-A, Gamut Dilluso, Road No 12 Banjara Hills, Banjara Hills, Hyderabad, Hyderabad, Telangana, 500034",HYDERABAD,TELANGANA,,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000293,Active,MEGSAN,02-08-2022 16:12,MEGSAN LOGISTICS PRIVATE LIMITED,CORPORATE,24AAMCM8132E1ZJ,"A-506, THE PLANET-1, ATLADRA-BIL ROAD, NEAR
PRATHAM RIVERA, BIL, VADODARA, Vadodara, Gujarat,
391410",BARODA,Gujarat,,,info@dlslogistics.in,TBB,5,Migration
SH0000295,Active,CAPS,12/15/2021 1:16:48 PM,MULTIPLEX AGRICARE PRIVATE LIMITED,CORPORATE,29AABCM2333E1ZT,"180, 1ST MAIN ROAD, MAHALAKSHMI LAYOUT EXTN, MAHALAKSHMI LAYOUT, Bengaluru (Bangalore) Urban, Karnataka, 560086",Bengaluru,Karnataka,,,caps@capsandcontainers.com,TOPAY,5,Migration
SH0000297,Active,ECHJAY,7/21/2022 3:24:25 PM,ECHJAY FORGINGS PVT. LTD,CORPORATE,27AAACE1902A1ZH,"ECHJAY FORGINGS PVT. LTD.
MAHARASHTRA HONAD VILLAGE, KHALAPUR TALUKA,
DISTRICT RAIGAD,
KHOPOLI,MAHARASHTRA-410203",KHOPOLI,Maharashtra,,vishal@echjay.commarketing_1@echjay.com,info@dlslogistics.in,TBB,30,Migration
SH0000303,Active,ARMSTRONG,7/20/2022 7:45:47 PM,DESIGN MADE CEILING SYSTEM,CORPORATE,19AAJFD1493R1ZN,"FLAT NO. 403,, 4 TH FLOOR, HARINIGHATA,, BALINDI, NADIA, Nadia, West Bengal, 741246",KOLKATA,West Bengal,,ankit6111@yahoo.in,pramod.chilka@knauf.com;anil.pokale@knauf.com;shashikant.patil@knauf.com;cwhouseindia@knauf.com,TBB,30,Migration
SH0000155,Active,ARMSTRONG,7/20/2022 7:45:47 PM,NEW EDGE REALTY SOLUTIONS,CORPORATE,19AAJFN0045R1ZR,"811, GROUND FLOOR, , REGENT ESTATE, KOLKATA, Kolkata, , West Bengal, 700092",Kolkata,West Bengal,,,pramod.chilka@knauf.com;anil.pokale@knauf.com;shashikant.patil@knauf.com;cwhouseindia@knauf.com,PAID,15,Migration
SH0000368,Active,SURFACES (INDIA) FLOORING,9/21/2022 1:45:16 PM,SURFACES (INDIA) FLOORING PVT. LTD.,CORPORATE,27AALCS1717L1Z0,"14, MAHAKALI ESTATE, MAHAKALI CAVES ROAD, ANDHERI EAST, Mumbai Suburban, Maharashtra, 400093",BHIWANDI,Maharashtra,9920060094,info@surfacesindia.co.in,info@dlslogistics.in,TBB,30,Migration
SH0000369,Active,ORIENTAL,1/19/2024 1:42:27 PM,TAWAKKAL WOOD PRODUCTS PVT LTD,Hemant,27AAACT5193N1ZS,"SURVEY NO.47, TALUKA SHAHPUR, VILLAGE AGHAI, Thane, Maharashtra, 421601",THANE,Maharashtra,8010246933,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000370,Active,ORIENTAL,1/19/2024 1:42:19 PM,ORIENTAL RAIL INFRASTRUCTURE LIMITED,Hemant,27AAACO0490M1Z9,"SURVEY NO. 49, VILLAGE AGHAI, TALUKA SHAHPUR, Thane, Maharashtra, 421601",Thane,Maharashtra,8010246933,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000371,Active,ASHA RAM,11/28/2022 6:35:38 PM,ASHA RAM & SONS PVT LTD,CORPORATE,27AABCA3358B1Z4,"H. NO. 899, GALA NO. 8, GROUND FLOOR, BLDG NO. 10, PIMPLAS, Bhiwandi, Thane, Maharashtra, 421302",Thane,Maharashtra,8287393562,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000372,Active,TIMEZONE,1/19/2024 1:42:15 PM,TIMEZONE ENTERTAINMENT PRIVATE LIMITED,Hemant,27AABCT9012F1ZI,"305 B WING, 3RD FLOOR, EUREKA TOWER BUILDING NO 7, MIND SPACE LINKING ROAD BEHIND INORBIT MALL, MALAD WEST, Mumbai Suburban, Maharashtra, 400064",MUMBAI,MAHARASHTRA,80102 46933,info@dlslogistics.in,,TBB,30,Migration
SH0000375,Active,VK Patel,12/13/2022 5:32:57 PM,VK PATEL,CORPORATE,27AACFV2700L1Z7,"PLOT NO 1920, MSSIDC, VILLAGE GHANDRE, TALUKA WADA, WADA, Palghar, Maharashtra, 421303",,MAHARASHTRA,80102 46933,awanish.rai@kalpatarudoors.com,awanish.rai@kalpatarudoors.com,TBB,30,Migration
SH0000376,Active,VK Patel,12/13/2022 5:38:28 PM,Dzire Wood Products India,CORPORATE,06ATHPG6906B1Z2,"RAM NAGAR, DHATURI ROAD GANNAUR, SONIPAT, Sonipat, Haryana, 131101",,HARYANA,,hemant@dlslogistics.in,,TBB,30,Migration
SH0000379,Active,ARMSTRONG,01-02-2023 11:05,TECHNOCRATS,CORPORATE,24AAOFT0472H1Z3,"A-201, MONARCH, NEAR KALPVRUKSH GARDEN, GAURAVPATH ROAD, PAL, Surat, Gujarat, 395007",Surat,GUJARAT,,info@dlslogistics.in,info@dlslogistics.in,TBB,30,Migration
SH0000380,Active,VK Patel,01-02-2023 17:55,M/S NANDI BUILDWELL PRIVATE LIMITED,CORPORATE,09AADCN4477C1ZF,"376, 1 st FLOOR, SURKHA, Bareilly, Uttar Pradesh, 243001",Bareilly,UTTAR PRADESH,,hemant@dlslogistics.in,"info@dlslogistics.in,HEMANT@DLSLOGISTICS.IN",TBB,30,Migration
